created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls,No_retweets,No_favourites,Geo,Place
2021-11-09 18:49:59+00:00,1458144855583035402,https://t.co/7D2hpsWBt9 .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/nq0D8nTI2z,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/7D2hpsWBt9', 'expanded_url': 'https://youtu.be/lv3JoKltfgM', 'display_url': 'youtu.be/lv3JoKltfgM', 'indices': [0, 23]}, {'url': 'https://t.co/nq0D8nTI2z', 'expanded_url': 'https://twitter.com/i/web/status/1458144855583035402', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-09 18:46:48+00:00,1458144056089870338,https://t.co/U6X5AIfgXe .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/k0KtT17skM,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/U6X5AIfgXe', 'expanded_url': 'https://youtu.be/p9e6w7uXCGg', 'display_url': 'youtu.be/p9e6w7uXCGg', 'indices': [0, 23]}, {'url': 'https://t.co/k0KtT17skM', 'expanded_url': 'https://twitter.com/i/web/status/1458144056089870338', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-09 18:45:34+00:00,1458143746302873602,"@BlazingSky2 @tweettruth2me Not a surprise.

Joe Biden is once again plagiarizing, this time Trump’s famous catchph… https://t.co/Q65COfVUNk",slightstrider,SlightStrider,Mon Oct 19 09:52:29 +0000 2009,"[{'url': 'https://t.co/Q65COfVUNk', 'expanded_url': 'https://twitter.com/i/web/status/1458143746302873602', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-09 18:42:49+00:00,1458143051474300931,https://t.co/K4WfEe3Oyj .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/8I232acfBi,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/K4WfEe3Oyj', 'expanded_url': 'https://youtu.be/3LtUaOeh9zY', 'display_url': 'youtu.be/3LtUaOeh9zY', 'indices': [0, 23]}, {'url': 'https://t.co/8I232acfBi', 'expanded_url': 'https://twitter.com/i/web/status/1458143051474300931', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-09 18:42:08+00:00,1458142881177391107,"LIVE NOW!  You can comment under the video @ ""COVID-19 vaccines for 5- to 11-year-olds: Answers for families""… https://t.co/WAmmRKNCA4",KarinaRa1776,No-Thanks https://youtu.be/vJYaXy5mmA8,Thu Dec 05 15:47:44 +0000 2019,"[{'url': 'https://t.co/WAmmRKNCA4', 'expanded_url': 'https://twitter.com/i/web/status/1458142881177391107', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",1,1,,
2021-11-09 18:40:02+00:00,1458142352221032450,"RT @saveourrightsuk: 📣 THURS 11TH NOV 📣
PARLIAMENT SQUARE 3PM
STAND WITH HEALTH CARE WORKERS

60,000 care home workers stand to lose their…",lockdown_no,No More Lockdown,Fri Sep 18 17:54:04 +0000 2020,[],114,0,,
2021-11-09 18:37:50+00:00,1458141797331476484,Make it make sense. #MedicalFreedom #Tyranny #NoVaccinePassports #MyBodyMyChoice https://t.co/3DGj7CwXBZ,JCMBP22,J.Bee,Fri Jul 22 02:19:53 +0000 2016,"[{'url': 'https://t.co/3DGj7CwXBZ', 'expanded_url': 'https://twitter.com/utvalkyrja/status/1457840745520394240', 'display_url': 'twitter.com/utvalkyrja/sta…', 'indices': [81, 104]}]",0,0,,
2021-11-09 18:20:26+00:00,1458137419077898246,"This is actually a very common thought/opinion. 

They⤵️ do get a ""freedom"" those of us who haven't been 💉 don't ge… https://t.co/LjnXqu05kb",AwBlessYoHeart,⚔6♊6⚔,Sat Oct 02 10:12:25 +0000 2021,"[{'url': 'https://t.co/LjnXqu05kb', 'expanded_url': 'https://twitter.com/i/web/status/1458137419077898246', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-09 18:07:10+00:00,1458134083435958275,#CovidAntibodyPositive #MedicalFreedom https://t.co/ViFGYSAlZ9,ErikElliott,Erik Elliott,Thu May 28 19:53:15 +0000 2009,[],0,0,,"Place(_api=<tweepy.api.API object at 0x000001D1FD7C22E0>, id='7eeed20da9c42064', url='https://api.twitter.com/1.1/geo/id/7eeed20da9c42064.json', place_type='city', name='McKinney', full_name='McKinney, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001D1FD7C22E0>, type='Polygon', coordinates=[[[-96.803319, 33.137357], [-96.595889, 33.137357], [-96.595889, 33.251946], [-96.803319, 33.251946]]]), attributes={})"
2021-11-09 18:05:28+00:00,1458133654840832003,"I’m a Brady fan, but I’m starting to like ARod. 
#medicalfreedom #notovaccinemandates #endthemandates… https://t.co/9sklnUDoFz",giddyupmikey,Mike Lemieux,Sun Mar 29 19:04:44 +0000 2009,"[{'url': 'https://t.co/9sklnUDoFz', 'expanded_url': 'https://twitter.com/i/web/status/1458133654840832003', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [103, 126]}]",0,2,,
2021-11-09 18:03:48+00:00,1458133234664022017,"RT @Patriot_Heroes: #MedicalFreedom 🇺🇸 #StandUp 🇺🇸 #FJB #FFauci Crowds rally for medical freedom in downtown Rochester
https://t.co/p61o7Hy…",wonderworld2016,Wonder 🇺🇲🇺🇲,Tue May 10 16:38:12 +0000 2016,[],5,0,,
2021-11-09 18:02:09+00:00,1458132817871839232,"May liberty never perish, friends. 🦅

#rebellance #freetowork #workfree #selfemployedlife #digitalnomads #nomandate… https://t.co/3kvdQltif4",FreeRebelLance,rebellance,Wed Aug 18 20:16:54 +0000 2021,"[{'url': 'https://t.co/3kvdQltif4', 'expanded_url': 'https://twitter.com/i/web/status/1458132817871839232', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-09 18:02:09+00:00,1458132816923873286,#MedicalFreedom 🇺🇸 #StandUp 🇺🇸 #FJB #FFauci Crowds rally for medical freedom in downtown Rochester… https://t.co/FiGyyNMlL8,Patriot_Heroes,Deborah Kay,Tue Nov 03 14:49:55 +0000 2020,"[{'url': 'https://t.co/FiGyyNMlL8', 'expanded_url': 'https://twitter.com/i/web/status/1458132816923873286', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [100, 123]}]",5,3,,
2021-11-09 17:55:45+00:00,1458131210253832195,"RT @saveourrightsuk: 📣 THURS 11TH NOV 📣
PARLIAMENT SQUARE 3PM
STAND WITH HEALTH CARE WORKERS

60,000 care home workers stand to lose their…",rizzles114,paul,Thu Aug 29 15:37:54 +0000 2013,[],114,0,,
2021-11-09 17:53:42+00:00,1458130691456225286,"RT @saveourrightsuk: 📣 THURS 11TH NOV 📣
PARLIAMENT SQUARE 3PM
STAND WITH HEALTH CARE WORKERS

60,000 care home workers stand to lose their…",FamilyTreeFairy,Sue - Accountability Matters,Thu Aug 05 13:56:48 +0000 2010,[],114,0,,
2021-11-09 17:52:55+00:00,1458130497297649673,"RT @saveourrightsuk: 📣 THURS 11TH NOV 📣
PARLIAMENT SQUARE 3PM
STAND WITH HEALTH CARE WORKERS

60,000 care home workers stand to lose their…",angelah91110300,angela hayes,Sat Dec 15 19:21:17 +0000 2012,[],114,0,,
2021-11-09 17:49:48+00:00,1458129710135721984,https://t.co/EBfHay0pL0 .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/MbXISKyWc9,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/EBfHay0pL0', 'expanded_url': 'https://youtu.be/2BfAQirmcHI', 'display_url': 'youtu.be/2BfAQirmcHI', 'indices': [0, 23]}, {'url': 'https://t.co/MbXISKyWc9', 'expanded_url': 'https://twitter.com/i/web/status/1458129710135721984', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-09 17:40:37+00:00,1458127398361239560,"RT @saveourrightsuk: 📣 THURS 11TH NOV 📣
PARLIAMENT SQUARE 3PM
STAND WITH HEALTH CARE WORKERS

60,000 care home workers stand to lose their…",CarrieH63387037,ziggy,Tue Mar 24 18:40:42 +0000 2020,[],114,0,,
2021-11-09 17:35:47+00:00,1458126184701644811,"RT @saveourrightsuk: 📣 THURS 11TH NOV 📣
PARLIAMENT SQUARE 3PM
STAND WITH HEALTH CARE WORKERS

60,000 care home workers stand to lose their…",DonaldT80456985,Donald T 🌸,Thu Jan 14 10:03:02 +0000 2021,[],114,0,,
2021-11-09 17:29:37+00:00,1458124631404019719,I support @AaronRodgers12 #MedicalFreedom,docannello,Dr. Alyssa Annello,Sun Oct 31 14:44:20 +0000 2021,[],0,0,,
2021-11-09 17:20:56+00:00,1458122446943424513,Keep speaking up @kirstiealley  #MedicalFreedom #mandatesarenotlaws https://t.co/DAM4qO9P2t,scientist_for,A scientist for sanity in politics,Thu Aug 27 15:53:17 +0000 2020,"[{'url': 'https://t.co/DAM4qO9P2t', 'expanded_url': 'https://twitter.com/kirstiealley/status/1457895051447635972', 'display_url': 'twitter.com/kirstiealley/s…', 'indices': [68, 91]}]",0,0,,
2021-11-09 17:15:58+00:00,1458121197477113861,"RT @saveourrightsuk: 📣 THURS 11TH NOV 📣
PARLIAMENT SQUARE 3PM
STAND WITH HEALTH CARE WORKERS

60,000 care home workers stand to lose their…",3rOAm,AELIUS,Thu May 14 20:53:34 +0000 2009,[],114,0,,
2021-11-09 17:15:57+00:00,1458121191269543941,"RT @saveourrightsuk: 📣 THURS 11TH NOV 📣
PARLIAMENT SQUARE 3PM
STAND WITH HEALTH CARE WORKERS

60,000 care home workers stand to lose their…",Njpchelt,Nick P,Tue Aug 17 10:50:00 +0000 2010,[],114,0,,
2021-11-09 17:14:35+00:00,1458120848141864970,Unreal... try religious exemption or move to no mandate state #mandatesarenitlaws #MedicalFreedom https://t.co/LFnaLtEOrY,scientist_for,A scientist for sanity in politics,Thu Aug 27 15:53:17 +0000 2020,"[{'url': 'https://t.co/LFnaLtEOrY', 'expanded_url': 'https://twitter.com/utvalkyrja/status/1457840745520394240', 'display_url': 'twitter.com/utvalkyrja/sta…', 'indices': [98, 121]}]",0,0,,
2021-11-09 17:10:05+00:00,1458119714618572802,@camcurt13 Not me ever.  #iwillnotcomply #masksarestupid #MedicalFreedom,bebrave1035,Eden Grace,Thu Jan 07 00:21:30 +0000 2021,[],0,3,,
2021-11-09 17:01:13+00:00,1458117483118923776,"@henrymcmaster @SCSenatePres 
#WeThePeople of #SouthCarolina DEMAND #SpecialSession NOW!! #NoVaccineMandates… https://t.co/KwwwjATpE6",EndRightorwrong,Kellzzz223,Sat Feb 11 19:18:10 +0000 2012,"[{'url': 'https://t.co/KwwwjATpE6', 'expanded_url': 'https://twitter.com/i/web/status/1458117483118923776', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",0,0,,
2021-11-09 16:58:36+00:00,1458116824202100736,"RT @KarinaRa1776: #MarchForFreedom #NationwideWalkout #AxeTheVax
Veterans Day @ NOV 11, 2021 @ 10.30AM
BUNKER HILL MONUMENT (Monument Sq, C…",halpern_naomi,Naomi Halpern,Mon Mar 09 11:32:13 +0000 2015,[],2,0,,
2021-11-09 16:50:21+00:00,1458114749267206150,#MedicalFreedom #IWILLNOTCOMPLY https://t.co/ZwpxahwpHB,BullhornBryna,BullhornBryna,Fri Feb 05 04:06:00 +0000 2021,[],0,1,,
2021-11-09 16:46:02+00:00,1458113662883749891,@brich134 @JaniceMcGeachin Neither my employer nor the federal government has any right to my religious views. I re… https://t.co/Kfe0fklD40,gwenlmckee,"Gwen ICU RN, BSN, CCRN, PCCN 🇺🇸❤️🇺🇸",Sat Nov 12 09:55:38 +0000 2016,"[{'url': 'https://t.co/Kfe0fklD40', 'expanded_url': 'https://twitter.com/i/web/status/1458113662883749891', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-09 16:42:38+00:00,1458112809405874179,Neither my employer nor the federal government has any right to my religious views. I refuse to be a part of the co… https://t.co/5lbmyNdjIn,gwenlmckee,"Gwen ICU RN, BSN, CCRN, PCCN 🇺🇸❤️🇺🇸",Sat Nov 12 09:55:38 +0000 2016,"[{'url': 'https://t.co/5lbmyNdjIn', 'expanded_url': 'https://twitter.com/i/web/status/1458112809405874179', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,4,,
2021-11-09 16:39:42+00:00,1458112071028158469,"#Resistance #DoNotComply #standforfreedom #COVID19 #forcedvax Forced by the Govt, propagandized by the media, infli… https://t.co/MBdnn3Z4VF",UTruthcast,Unspeakable Truth ☮️,Fri Jul 03 14:15:20 +0000 2020,"[{'url': 'https://t.co/MBdnn3Z4VF', 'expanded_url': 'https://twitter.com/i/web/status/1458112071028158469', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-09 16:38:08+00:00,1458111676377567238,#newzealand #MedicalFreedom #NoMandates https://t.co/aTKaOMnah3,cheryldbray,Cheryl Bray,Mon Jan 10 19:43:06 +0000 2011,"[{'url': 'https://t.co/aTKaOMnah3', 'expanded_url': 'https://twitter.com/aginnt/status/1458111221916438528', 'display_url': 'twitter.com/aginnt/status/…', 'indices': [40, 63]}]",0,1,,
2021-11-09 16:32:48+00:00,1458110333319630848,"RT @saveourrightsuk: 📣 THURS 11TH NOV 📣
PARLIAMENT SQUARE 3PM
STAND WITH HEALTH CARE WORKERS

60,000 care home workers stand to lose their…",GLeee82,Glee,Sun Feb 01 21:20:33 +0000 2009,[],114,0,,
2021-11-09 16:27:32+00:00,1458109009546788869,https://t.co/7nazKmJOjq .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/WDch8UdHED,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/7nazKmJOjq', 'expanded_url': 'https://youtu.be/UJw4ngUW5ps', 'display_url': 'youtu.be/UJw4ngUW5ps', 'indices': [0, 23]}, {'url': 'https://t.co/WDch8UdHED', 'expanded_url': 'https://twitter.com/i/web/status/1458109009546788869', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-09 16:25:41+00:00,1458108540845846537,#newzealand #MedicalFreedom #NoMandates #NoVaccinePassports https://t.co/JLhAu2c7NH,cheryldbray,Cheryl Bray,Mon Jan 10 19:43:06 +0000 2011,"[{'url': 'https://t.co/JLhAu2c7NH', 'expanded_url': 'https://twitter.com/LadyKayRising/status/1458106735655366658', 'display_url': 'twitter.com/LadyKayRising/…', 'indices': [60, 83]}]",0,0,,
2021-11-09 16:24:17+00:00,1458108191699398659,https://t.co/HqSuzuMUxZ .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/dJSyqwVQot,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/HqSuzuMUxZ', 'expanded_url': 'https://youtu.be/6caE4bC6HwU', 'display_url': 'youtu.be/6caE4bC6HwU', 'indices': [0, 23]}, {'url': 'https://t.co/dJSyqwVQot', 'expanded_url': 'https://twitter.com/i/web/status/1458108191699398659', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-09 16:21:02+00:00,1458107373952770051,https://t.co/p4lUxtA90e .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/cPPxhfxbiI,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/p4lUxtA90e', 'expanded_url': 'https://youtu.be/U1bI2kToa1c', 'display_url': 'youtu.be/U1bI2kToa1c', 'indices': [0, 23]}, {'url': 'https://t.co/cPPxhfxbiI', 'expanded_url': 'https://twitter.com/i/web/status/1458107373952770051', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-09 16:18:56+00:00,1458106842492518405,https://t.co/ti3WUHTZGB .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/M02WSCmRhK,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/ti3WUHTZGB', 'expanded_url': 'https://youtu.be/JrPD8Y09wx8', 'display_url': 'youtu.be/JrPD8Y09wx8', 'indices': [0, 23]}, {'url': 'https://t.co/M02WSCmRhK', 'expanded_url': 'https://twitter.com/i/web/status/1458106842492518405', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-09 16:15:59+00:00,1458106100968873986,https://t.co/VZDjlKQ0tb .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/iji6Ku2o4O,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/VZDjlKQ0tb', 'expanded_url': 'https://youtu.be/_yKtEEQCsqY', 'display_url': 'youtu.be/_yKtEEQCsqY', 'indices': [0, 23]}, {'url': 'https://t.co/iji6Ku2o4O', 'expanded_url': 'https://twitter.com/i/web/status/1458106100968873986', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-09 16:00:52+00:00,1458102297712549906,Abolish Vaccine Passport Program and Mandates - Sign the Petition! https://t.co/ZNz0DJ1pdv via @CdnChange… https://t.co/9HrcVL38Uf,sweetiekatz,Kat,Tue Jan 01 20:42:44 +0000 2013,"[{'url': 'https://t.co/ZNz0DJ1pdv', 'expanded_url': 'https://chng.it/Fk2tdfjs', 'display_url': 'chng.it/Fk2tdfjs', 'indices': [67, 90]}, {'url': 'https://t.co/9HrcVL38Uf', 'expanded_url': 'https://twitter.com/i/web/status/1458102297712549906', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",0,1,,
2021-11-09 15:38:48+00:00,1458096744894509067,#MedicalFreedom https://t.co/GUmoLW34CT,scientist_for,A scientist for sanity in politics,Thu Aug 27 15:53:17 +0000 2020,"[{'url': 'https://t.co/GUmoLW34CT', 'expanded_url': 'https://twitter.com/AWokeZombie/status/1457848289836027914', 'display_url': 'twitter.com/AWokeZombie/st…', 'indices': [16, 39]}]",0,0,,
2021-11-09 15:37:57+00:00,1458096530406191115,#fjb #MedicalFreedom #ImpeachBiden https://t.co/1XMy1uJkcE,scientist_for,A scientist for sanity in politics,Thu Aug 27 15:53:17 +0000 2020,"[{'url': 'https://t.co/1XMy1uJkcE', 'expanded_url': 'https://twitter.com/SusanStJames3_/status/1457847476355018753', 'display_url': 'twitter.com/SusanStJames3_…', 'indices': [35, 58]}]",0,1,,
2021-11-09 15:35:48+00:00,1458095989303173123,"RT @azwomenofaction: Tucson Rally Today!

#MedicalFreedom https://t.co/ceCkXbKum8",JustGeorgie3,Just Georgie,Tue Aug 18 14:51:25 +0000 2020,[],4,0,,
2021-11-09 15:31:48+00:00,1458094983966306310,"RT @azwomenofaction: Tucson Rally Today!

#MedicalFreedom https://t.co/ceCkXbKum8",GusHansen16,Gus Hansen,Fri Oct 09 19:43:22 +0000 2020,[],4,0,,
2021-11-09 15:30:23+00:00,1458094624216604683,So keep the mandates? Hopefully this guy has a clue and investigates this and goes down the rabbit holes many of us… https://t.co/zA4NV7iPSV,scientist_for,A scientist for sanity in politics,Thu Aug 27 15:53:17 +0000 2020,"[{'url': 'https://t.co/zA4NV7iPSV', 'expanded_url': 'https://twitter.com/i/web/status/1458094624216604683', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-09 15:28:04+00:00,1458094041149624331,"SKIP the #censorship, #factcheckers, deletions, and shutdowns &amp; join us at https://t.co/8OtsyBLdsZ 🇺🇸🇺🇸🇺🇸… https://t.co/cQFMBUzQ9G",friendznetwork1,The Friendz Network,Wed Aug 04 05:46:06 +0000 2021,"[{'url': 'https://t.co/8OtsyBLdsZ', 'expanded_url': 'http://www.TFN.media', 'display_url': 'TFN.media', 'indices': [79, 102]}, {'url': 'https://t.co/cQFMBUzQ9G', 'expanded_url': 'https://twitter.com/i/web/status/1458094041149624331', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",0,0,,
2021-11-09 15:27:14+00:00,1458093831707037696,.@CannonHotep So much for #LosAngeles liking #VaccineMandates #MedicalFreedom https://t.co/l0jpuO9xzo,DiscipleX1,Frederick Weaver,Fri Jul 27 00:27:19 +0000 2012,"[{'url': 'https://t.co/l0jpuO9xzo', 'expanded_url': 'https://twitter.com/ElectionWiz/status/1458048305674473479', 'display_url': 'twitter.com/ElectionWiz/st…', 'indices': [78, 101]}]",0,2,,
2021-11-09 15:24:39+00:00,1458093181329944576,#MedicalFreedom make public comments on vaccine rule #NoVaccineMandate https://t.co/mGmO8srIvT The Vaccines Long te… https://t.co/Bku8USdPCL,RightEyeGuy,Democracy Dies with Media Bias,Sat Dec 06 15:51:30 +0000 2008,"[{'url': 'https://t.co/mGmO8srIvT', 'expanded_url': 'https://regulations.gov/commenton/OSHA-2021-0007-0001', 'display_url': 'regulations.gov/commenton/OSHA…', 'indices': [71, 94]}, {'url': 'https://t.co/Bku8USdPCL', 'expanded_url': 'https://twitter.com/i/web/status/1458093181329944576', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-09 15:19:31+00:00,1458091891258503183,"RT @RightEyeGuy: #MedicalFreedom make public comments on vaccine rule #NoVaccineMandate https://t.co/mGmO8srIvT
Covid infection is usually…",RantsOutloud,RantsOutloud,Mon Feb 16 16:22:27 +0000 2009,"[{'url': 'https://t.co/mGmO8srIvT', 'expanded_url': 'https://regulations.gov/commenton/OSHA-2021-0007-0001', 'display_url': 'regulations.gov/commenton/OSHA…', 'indices': [88, 111]}]",1,0,,
2021-11-09 15:19:02+00:00,1458091768755466241,"#MedicalFreedom make public comments on vaccine rule #NoVaccineMandate https://t.co/mGmO8srIvT
Covid infection is u… https://t.co/guM1WnSDFB",RightEyeGuy,Democracy Dies with Media Bias,Sat Dec 06 15:51:30 +0000 2008,"[{'url': 'https://t.co/mGmO8srIvT', 'expanded_url': 'https://regulations.gov/commenton/OSHA-2021-0007-0001', 'display_url': 'regulations.gov/commenton/OSHA…', 'indices': [71, 94]}, {'url': 'https://t.co/guM1WnSDFB', 'expanded_url': 'https://twitter.com/i/web/status/1458091768755466241', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",1,1,,
